label,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41
0,0.005901604890823364,0.3402828574180603,0.06328198313713074,0.3349423408508301,0.11495068669319153,0.2992376685142517,0.16474846005439758,0.2882533073425293,0.2093454897403717,0.28085070848464966,0.07256108522415161,0.14106720685958862,0.10762840509414673,0.05909380316734314,0.15024593472480774,0.021978169679641724,0.1839233934879303,0.0,0.04196244478225708,0.14179503917694092,0.14220866560935974,0.15969279408454895,0.13251546025276184,0.22345083951950073,0.10666489601135254,0.23716866970062256,0.018212825059890747,0.1722467839717865,0.11464473605155945,0.22273671627044678,0.09965217113494873,0.2706553339958191,0.07259887456893921,0.2652358412742615,0.0,0.21885615587234497,0.0778479278087616,0.2533832788467407,0.06846123933792114,0.29021012783050537,0.041146427392959595,0.2871800661087036
0,0.004601418972015381,0.34721994400024414,0.06422612071037292,0.3437221050262451,0.11739316582679749,0.30598413944244385,0.16782468557357788,0.29287493228912354,0.21315979957580566,0.2856716513633728,0.07188600301742554,0.14327648282051086,0.10947537422180176,0.06073421239852905,0.1533704400062561,0.02319920063018799,0.1887357234954834,0.0,0.04102754592895508,0.1433502733707428,0.14568674564361572,0.16221436858177185,0.13417911529541016,0.2265816330909729,0.10692408680915833,0.2407834529876709,0.017584294080734253,0.1727682650089264,0.11756327748298645,0.22826528549194336,0.10090336203575134,0.2766228914260864,0.07394194602966309,0.27131104469299316,0.0,0.21939462423324585,0.0794958770275116,0.257099449634552,0.06981992721557617,0.29444050788879395,0.04362374544143677,0.29145413637161255
0,0.005182743072509766,0.34934526681900024,0.06553646922111511,0.3483855128288269,0.12024009227752686,0.31292980909347534,0.17015641927719116,0.29856598377227783,0.2171916365623474,0.28985506296157837,0.07503089308738708,0.14766323566436768,0.11200442910194397,0.06357216835021973,0.1557081937789917,0.024642109870910645,0.18993806838989258,0.0,0.04237145185470581,0.14616963267326355,0.14517927169799805,0.16605231165885925,0.1368269920349121,0.22916287183761597,0.11187592148780823,0.24492323398590088,0.017519742250442505,0.1769275963306427,0.11896324157714844,0.23761260509490967,0.10263890027999878,0.2853342890739441,0.07564035058021545,0.2792060375213623,0.0,0.22568142414093018,0.08165094256401062,0.26453858613967896,0.07158586382865906,0.30186593532562256,0.04446971416473389,0.29951924085617065
0,0.006439268589019775,0.3494616150856018,0.06513890624046326,0.3480750322341919,0.12253433465957642,0.3142580986022949,0.17148280143737793,0.3000274896621704,0.21945875883102417,0.2931452989578247,0.07428079843521118,0.1486576497554779,0.1083579957485199,0.061212390661239624,0.15158355236053467,0.022137105464935303,0.186356782913208,0.0,0.04261162877082825,0.14733538031578064,0.1447123885154724,0.16573208570480347,0.13748466968536377,0.22571754455566406,0.11416217684745789,0.24124175310134888,0.017945319414138794,0.17795303463935852,0.1202346682548523,0.23740434646606445,0.10412746667861938,0.28256547451019287,0.07669895887374878,0.27675682306289673,0.0,0.22614163160324097,0.08258020877838135,0.2634785771369934,0.07239797711372375,0.29901623725891113,0.04541864991188049,0.29691916704177856
0,0.0,0.36331355571746826,0.06500989198684692,0.36170512437820435,0.12543869018554688,0.32556402683258057,0.1741725206375122,0.3094860315322876,0.22353535890579224,0.3020164966583252,0.08104705810546875,0.14784109592437744,0.11248469352722168,0.05714878439903259,0.15506160259246826,0.020953476428985596,0.1885482668876648,0.0,0.04910588264465332,0.14534050226211548,0.15883147716522217,0.1717696189880371,0.1524096131324768,0.23246639966964722,0.12840622663497925,0.24426496028900146,0.024173229932785034,0.17849132418632507,0.12933188676834106,0.24141979217529297,0.1146240234375,0.2891167402267456,0.0867515504360199,0.280964732170105,0.006411761045455933,0.22901010513305664,0.09127587080001831,0.2729913592338562,0.08092483878135681,0.31155139207839966,0.05280175805091858,0.30778729915618896
0,0.0,0.37129801511764526,0.06929880380630493,0.3734469413757324,0.12838566303253174,0.334588885307312,0.17790496349334717,0.3159201145172119,0.22739791870117188,0.3100040555000305,0.08671975135803223,0.15105026960372925,0.11857467889785767,0.057496994733810425,0.16587811708450317,0.020349085330963135,0.201787531375885,0.0,0.054566264152526855,0.14738807082176208,0.16816341876983643,0.17349103093147278,0.16046786308288574,0.24442166090011597,0.1332835555076599,0.2586482763290405,0.030521899461746216,0.1800987720489502,0.1360645294189453,0.24333465099334717,0.12316024303436279,0.2967684268951416,0.09457719326019287,0.2875913977622986,0.012832343578338623,0.23052722215652466,0.09921777248382568,0.2780088186264038,0.08790630102157593,0.3185517191886902,0.05661758780479431,0.3102869987487793
0,0.0,0.3710489869117737,0.06958276033401489,0.37490957975387573,0.12754178047180176,0.33878231048583984,0.1767035722732544,0.3211445212364197,0.2255610227584839,0.31369876861572266,0.08552026748657227,0.15187397599220276,0.11996257305145264,0.06269621849060059,0.16550147533416748,0.023648858070373535,0.20094460248947144,0.0,0.05335366725921631,0.14889946579933167,0.17098206281661987,0.17657476663589478,0.16043472290039062,0.24287134408950806,0.13120603561401367,0.253974974155426,0.029839396476745605,0.18170619010925293,0.13901257514953613,0.24544286727905273,0.12462842464447021,0.297865092754364,0.09587860107421875,0.28970634937286377,0.013310760259628296,0.2321423888206482,0.10205364227294922,0.2798410654067993,0.09180575609207153,0.32053977251052856,0.06164127588272095,0.31532806158065796
0,0.0,0.37729257345199585,0.06937164068222046,0.38417375087738037,0.12678658962249756,0.346962571144104,0.17576903104782104,0.3287125825881958,0.2245645523071289,0.32410579919815063,0.08233422040939331,0.15678507089614868,0.1190299391746521,0.06855669617652893,0.16431820392608643,0.027975648641586304,0.1998998522758484,0.0,0.050708770751953125,0.15411660075187683,0.17043137550354004,0.1804770827293396,0.15862518548965454,0.24930179119110107,0.127480149269104,0.2589855194091797,0.027979940176010132,0.18571752309799194,0.1410067081451416,0.2520146369934082,0.12462353706359863,0.30780094861984253,0.09403729438781738,0.2970733642578125,0.012026429176330566,0.2357426881790161,0.1020517349243164,0.28342390060424805,0.0907520055770874,0.328397274017334,0.05960461497306824,0.3237009048461914
0,0.0,0.39873889088630676,0.07401692867279053,0.40624693036079407,0.13384312391281128,0.36683669686317444,0.18616420030593872,0.348204642534256,0.23759645223617554,0.33929571509361267,0.08684748411178589,0.16367888450622559,0.12822222709655762,0.06984594464302063,0.18000656366348267,0.027307599782943726,0.2202877402305603,0.0,0.055154263973236084,0.16162756085395813,0.1833626627922058,0.19558587670326233,0.16891634464263916,0.2736847698688507,0.13388168811798096,0.28397509455680847,0.03288036584854126,0.19525867700576782,0.15406346321105957,0.26755478978157043,0.1344895362854004,0.32819321751594543,0.1003071665763855,0.31629619002342224,0.017074882984161377,0.2486926019191742,0.11129361391067505,0.29820266366004944,0.09850335121154785,0.34654608368873596,0.0646396279335022,0.34124210476875305
0,0.0,0.4018128514289856,0.07433763146400452,0.4115058183670044,0.13396182656288147,0.3710085153579712,0.18736818432807922,0.3522375226020813,0.24014374613761902,0.34457284212112427,0.08707144856452942,0.1658911108970642,0.12952277064323425,0.06947988271713257,0.18309155106544495,0.026629328727722168,0.22491255402565002,0.0,0.055859655141830444,0.16312932968139648,0.1844734251499176,0.1974092721939087,0.17025712132453918,0.2740480303764343,0.1357649862766266,0.2820364236831665,0.033460646867752075,0.19581326842308044,0.15645107626914978,0.26794886589050293,0.13657018542289734,0.328838586807251,0.10216096043586731,0.31659168004989624,0.017237871885299683,0.24875539541244507,0.11233815550804138,0.3001396656036377,0.09948542714118958,0.34919828176498413,0.0654924213886261,0.34402942657470703
0,0.0,0.40780407190322876,0.08028480410575867,0.4213274121284485,0.14238950610160828,0.38080328702926636,0.19506821036338806,0.35961347818374634,0.24918249249458313,0.35095280408859253,0.09495928883552551,0.16819477081298828,0.14075663685798645,0.07233035564422607,0.19275978207588196,0.029839754104614258,0.23376843333244324,0.0,0.06303885579109192,0.16572755575180054,0.19798049330711365,0.19957387447357178,0.18229344487190247,0.27522343397140503,0.1473657190799713,0.28124719858169556,0.04164975881576538,0.20113793015480042,0.17156842350959778,0.27219462394714355,0.15103664994239807,0.3338567614555359,0.11526301503181458,0.3207048773765564,0.02721881866455078,0.25548791885375977,0.12683531641960144,0.3074287176132202,0.11243781447410583,0.35691654682159424,0.0768381655216217,0.35065925121307373
0,0.0,0.4113021492958069,0.08231115341186523,0.4267190098762512,0.1444109082221985,0.3861624598503113,0.19727951288223267,0.36289507150650024,0.25178664922714233,0.3561844229698181,0.0981631875038147,0.17072659730911255,0.14224296808242798,0.07261934876441956,0.19577592611312866,0.029343873262405396,0.23771876096725464,0.0,0.06516754627227783,0.1669418215751648,0.2020983099937439,0.19696995615959167,0.18682199716567993,0.27676892280578613,0.15040093660354614,0.2867473363876343,0.04323655366897583,0.20287227630615234,0.17338073253631592,0.2752422094345093,0.15358132123947144,0.33973801136016846,0.11642032861709595,0.32720082998275757,0.02842894196510315,0.25743359327316284,0.1290608048439026,0.3117936849594116,0.11507642269134521,0.3628602623939514,0.07799047231674194,0.3559895157814026
0,0.0,0.41693830490112305,0.0801348090171814,0.42491912841796875,0.1435413360595703,0.3826465606689453,0.19640076160430908,0.361763596534729,0.250449538230896,0.35808318853378296,0.09452652931213379,0.16850508749485016,0.13936501741409302,0.07315792143344879,0.19175612926483154,0.028218314051628113,0.23287981748580933,0.0,0.060134053230285645,0.16757555305957794,0.1974022388458252,0.198078915476799,0.18159335851669312,0.2749747633934021,0.14768081903457642,0.28498023748397827,0.03639256954193115,0.2036730796098709,0.16826611757278442,0.280620276927948,0.14614689350128174,0.34308940172195435,0.11110883951187134,0.33149808645248413,0.019202232360839844,0.2604440450668335,0.12237638235092163,0.31446701288223267,0.10734373331069946,0.36496537923812866,0.07157242298126221,0.35985714197158813
0,0.0,0.42142435908317566,0.07993459701538086,0.42563149333000183,0.14407068490982056,0.3861854374408722,0.1977730393409729,0.36638501286506653,0.25094008445739746,0.36248621344566345,0.09510421752929688,0.1729588806629181,0.13886231184005737,0.07784375548362732,0.18918359279632568,0.030302464962005615,0.22956717014312744,0.0,0.05864304304122925,0.17174676060676575,0.19667190313339233,0.20235049724578857,0.17906659841537476,0.2755947411060333,0.14488202333450317,0.2848726212978363,0.03293752670288086,0.20898815989494324,0.16577821969985962,0.28871235251426697,0.14276891946792603,0.3497163951396942,0.10724657773971558,0.33772918581962585,0.01469963788986206,0.26784422993659973,0.11999809741973877,0.3216707408428192,0.10576134920120239,0.3702174127101898,0.07000231742858887,0.36570510268211365
0,0.0012155771255493164,0.44885939359664917,0.07784241437911987,0.44271188974380493,0.14580878615379333,0.3991025686264038,0.2054382860660553,0.38707029819488525,0.2623122036457062,0.380193829536438,0.09721353650093079,0.18279805779457092,0.14642414450645447,0.07449066638946533,0.20273378491401672,0.02898198366165161,0.24873217940330505,0.0,0.05640020966529846,0.18049374222755432,0.19083496928215027,0.22342485189437866,0.17541387677192688,0.29735034704208374,0.14254793524742126,0.3076140880584717,0.02400556206703186,0.21991640329360962,0.15439024567604065,0.30516135692596436,0.13353005051612854,0.3637261390686035,0.09792700409889221,0.3519413471221924,0.0,0.28103601932525635,0.10754463076591492,0.33881866931915283,0.09288826584815979,0.38714271783828735,0.05648574233055115,0.3810079097747803
0,0.007931292057037354,0.46063411235809326,0.08537742495536804,0.45383161306381226,0.15588226914405823,0.4159356355667114,0.21722444891929626,0.40424293279647827,0.2775760591030121,0.3918650150299072,0.10638707876205444,0.19923000037670135,0.14814552664756775,0.08156879246234894,0.2043837010860443,0.032526880502700806,0.2465675175189972,0.0,0.062322765588760376,0.19282706081867218,0.1940005123615265,0.23679526150226593,0.18170389533042908,0.31676602363586426,0.148039311170578,0.32853055000305176,0.02622544765472412,0.23010776937007904,0.15153267979621887,0.3214435577392578,0.1317848265171051,0.3844015598297119,0.09476247429847717,0.37235045433044434,0.0,0.2899475693702698,0.10487177968025208,0.350793719291687,0.09124091267585754,0.39988625049591064,0.05438104271888733,0.39501988887786865
0,0.017869889736175537,0.4499487280845642,0.08987385034561157,0.444293737411499,0.1641172468662262,0.4069446921348572,0.2279939353466034,0.3992604613304138,0.2904726564884186,0.3897351622581482,0.11238077282905579,0.19537514448165894,0.15536853671073914,0.08062189817428589,0.21365782618522644,0.031077712774276733,0.2582107484340668,0.0,0.0665503442287445,0.19094502925872803,0.19239208102226257,0.23433393239974976,0.180457204580307,0.30623894929885864,0.1495705544948578,0.3144018054008484,0.028547286987304688,0.23055702447891235,0.15309742093086243,0.32054567337036133,0.1306433379650116,0.378764808177948,0.09200692176818848,0.3647029995918274,0.0,0.29094794392585754,0.10541871190071106,0.34592926502227783,0.09258648753166199,0.3913414478302002,0.05552470684051514,0.38724881410598755
0,0.018597304821014404,0.47431492805480957,0.0981082022190094,0.47082096338272095,0.18172603845596313,0.4259418249130249,0.2536908984184265,0.41552311182022095,0.31893956661224365,0.4046914577484131,0.13129308819770813,0.20785492658615112,0.1730012595653534,0.07853347063064575,0.23470354080200195,0.027899935841560364,0.27994173765182495,0.0,0.0809568464756012,0.19400835037231445,0.20527148246765137,0.22624540328979492,0.19208651781082153,0.31872856616973877,0.1603061556816101,0.3370581269264221,0.03662171959877014,0.22772088646888733,0.15486088395118713,0.31218379735946655,0.13565152883529663,0.3838558793067932,0.09943661093711853,0.37319910526275635,0.0,0.2857297658920288,0.10205405950546265,0.34765756130218506,0.088290274143219,0.40283095836639404,0.05028465390205383,0.39415740966796875
0,0.004301011562347412,0.48024073243141174,0.08769932389259338,0.4751454293727875,0.18331748247146606,0.42014768719673157,0.25933837890625,0.40734317898750305,0.3221379518508911,0.39449337124824524,0.12870141863822937,0.20153510570526123,0.17140156030654907,0.06511637568473816,0.23523253202438354,0.019951477646827698,0.2829306125640869,0.0,0.07840138673782349,0.18410256505012512,0.20473995804786682,0.2171255350112915,0.19197243452072144,0.31857427954673767,0.15840822458267212,0.34781768918037415,0.03471827507019043,0.2144475281238556,0.15450066328048706,0.29674550890922546,0.1350921392440796,0.3788715898990631,0.09804898500442505,0.3772800862789154,0.0,0.2696485221385956,0.10237392783164978,0.33992573618888855,0.0841732919216156,0.39592716097831726,0.043829530477523804,0.38393959403038025
0,0.015418529510498047,0.47992241382598877,0.09626883268356323,0.47609490156173706,0.19284537434577942,0.4217609167098999,0.270621120929718,0.4104882478713989,0.33529186248779297,0.40051019191741943,0.13703525066375732,0.2061271071434021,0.18288639187812805,0.07381942868232727,0.2470046877861023,0.02430574595928192,0.29483169317245483,0.0,0.08610862493515015,0.18875113129615784,0.21265116333961487,0.21992701292037964,0.19591692090034485,0.32059818506240845,0.1598130762577057,0.3482627868652344,0.03953826427459717,0.2180614471435547,0.15895918011665344,0.30196836590766907,0.13719353079795837,0.38334232568740845,0.09898915886878967,0.38067734241485596,0.0,0.2737096846103668,0.10300838947296143,0.33521193265914917,0.08848398923873901,0.39254772663116455,0.05070111155509949,0.3848257064819336
0,0.02998325228691101,0.47363394498825073,0.10932415723800659,0.4715188145637512,0.2031593918800354,0.4249271750450134,0.27771514654159546,0.41756749153137207,0.3433908224105835,0.411904513835907,0.1495841145515442,0.21385809779167175,0.19305145740509033,0.08668363094329834,0.25355595350265503,0.03385546803474426,0.29892265796661377,0.0,0.09481316804885864,0.19447845220565796,0.2173248529434204,0.22849416732788086,0.1988578736782074,0.3259469270706177,0.1614307165145874,0.3477192521095276,0.04439076781272888,0.22393488883972168,0.16044971346855164,0.3020576536655426,0.14180701971054077,0.3772887587547302,0.1045633852481842,0.3705964684486389,0.0,0.27890530228614807,0.10263076424598694,0.3357704281806946,0.08994540572166443,0.39129793643951416,0.05248069763183594,0.3838331699371338
0,0.06370934844017029,0.4888470768928528,0.13722318410873413,0.47604697942733765,0.2206643521785736,0.42471402883529663,0.29314181208610535,0.4113101363182068,0.3558451235294342,0.40591007471084595,0.16378489136695862,0.19683228433132172,0.21033164858818054,0.0833086371421814,0.2702164947986603,0.030701741576194763,0.32109543681144714,0.0,0.10540524125099182,0.17705808579921722,0.22153088450431824,0.2151203602552414,0.19496989250183105,0.3371255397796631,0.1496177315711975,0.3739767074584961,0.051079005002975464,0.20119045674800873,0.1609145700931549,0.2917681336402893,0.1386212706565857,0.3805757164955139,0.1006113588809967,0.3822174072265625,0.0,0.25280600786209106,0.0882800817489624,0.3083415627479553,0.08639410138130188,0.37295323610305786,0.05676214396953583,0.3742597699165344
0,0.05879765748977661,0.494101881980896,0.1383349746465683,0.48220759630203247,0.22749356925487518,0.4297276735305786,0.3043639063835144,0.4172777533531189,0.36911630630493164,0.41091388463974,0.1643483191728592,0.20352625846862793,0.2092142254114151,0.08701524138450623,0.269425630569458,0.0325654000043869,0.31896722316741943,0.0,0.10634063184261322,0.1837543547153473,0.22356842458248138,0.21242806315422058,0.19786511361598969,0.3296216130256653,0.1527685970067978,0.36122411489486694,0.05196063220500946,0.20691007375717163,0.15894435346126556,0.29515737295150757,0.1362392157316208,0.3814898133277893,0.09797918796539307,0.377022922039032,0.0,0.2583913207054138,0.08599156141281128,0.313688725233078,0.08462555706501007,0.37541985511779785,0.05377107858657837,0.37144267559051514
0,0.054121777415275574,0.49686163663864136,0.1381341814994812,0.4852502942085266,0.22508707642555237,0.43355852365493774,0.2993708848953247,0.4214211702346802,0.36130693554878235,0.4140360355377197,0.1600971817970276,0.20236219465732574,0.20439159870147705,0.08714446425437927,0.2623703181743622,0.03288736939430237,0.31060898303985596,0.0,0.1020197868347168,0.1826006919145584,0.21713757514953613,0.221975639462471,0.18958371877670288,0.3337557315826416,0.14576983451843262,0.35815978050231934,0.048915088176727295,0.20722343027591705,0.15336713194847107,0.3004857897758484,0.13047757744789124,0.3828426003456116,0.09424349665641785,0.3746550679206848,0.0,0.25870805978775024,0.08601516485214233,0.3257768154144287,0.08096595108509064,0.38671690225601196,0.048080071806907654,0.3796730041503906
0,0.013377353549003601,0.4694337248802185,0.09671716392040253,0.47071152925491333,0.1809878796339035,0.4208993911743164,0.2560884952545166,0.4078877568244934,0.3175179958343506,0.3989887237548828,0.13018928468227386,0.19811008870601654,0.18017180263996124,0.09594748914241791,0.23517046868801117,0.04060712456703186,0.28386253118515015,0.0,0.08103978633880615,0.17814882099628448,0.19969023764133453,0.2570993900299072,0.16182692348957062,0.3383197784423828,0.11709199845790863,0.33949708938598633,0.037472203373909,0.20634283125400543,0.1478351503610611,0.3164292573928833,0.11488305032253265,0.3769645690917969,0.0777253657579422,0.35822534561157227,0.0,0.25917959213256836,0.09210918843746185,0.3394365906715393,0.07523970305919647,0.38665711879730225,0.03832040727138519,0.37419891357421875
0,0.003570064902305603,0.45121216773986816,0.07512973248958588,0.4553733468055725,0.15610934793949127,0.41372793912887573,0.23003463447093964,0.4016665816307068,0.29013365507125854,0.39439547061920166,0.11277391016483307,0.19924446940422058,0.16429118812084198,0.09788879752159119,0.221684530377388,0.04309400916099548,0.26856303215026855,0.0,0.06951706111431122,0.1779855191707611,0.18614573776721954,0.2549155652523041,0.15270887315273285,0.3311336040496826,0.10951770842075348,0.3315111994743347,0.03196980059146881,0.20430156588554382,0.1395300179719925,0.31391578912734985,0.109468474984169,0.37058955430984497,0.07377918064594269,0.3539507985115051,0.0,0.25383779406547546,0.09093828499317169,0.33305081725120544,0.07209815084934235,0.3786202669143677,0.035958871245384216,0.3671948313713074
0,0.0,0.44121885299682617,0.07674422860145569,0.4409663677215576,0.1566941738128662,0.4002426266670227,0.23076766729354858,0.39066922664642334,0.2911144495010376,0.38474923372268677,0.11368188261985779,0.192453995347023,0.16587382555007935,0.09091277420520782,0.22151777148246765,0.03873194754123688,0.26575812697410583,0.0,0.07043519616127014,0.17519207298755646,0.18438473343849182,0.2532206177711487,0.1538202166557312,0.3267531991004944,0.1127660870552063,0.3283246159553528,0.034125521779060364,0.20416222512722015,0.13697567582130432,0.311698317527771,0.10804039239883423,0.36425453424453735,0.07252568006515503,0.34784018993377686,0.003812164068222046,0.25317078828811646,0.09027799963951111,0.3337118625640869,0.07345148921012878,0.37817180156707764,0.03986543416976929,0.36874353885650635
